epoch,step,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
0,49,,0.59375,,,
0,99,,0.46875,,,
0,149,,0.625,,,
0,199,,0.375,,,
0,249,,0.625,,,
0,299,,0.46875,,,
0,349,,0.59375,,,
0,399,,0.5625,,,
0,449,,0.65625,,,
0,499,,0.65625,,,
0,549,,0.71875,,,
0,599,,0.78125,,,
0,649,,0.53125,,,
0,699,,0.75,,,
0,749,,0.6875,,,
0,799,,0.6875,,,
0,849,,0.625,,,
0,899,,0.46875,,,
0,949,,0.625,,,
0,999,,0.65625,,,
0,1049,,0.65625,,,
0,1099,,0.75,,,
0,1149,,0.53125,,,
0,1199,,0.5625,,,
0,1249,,0.53125,,,
0,1299,,0.40625,,,
0,1349,,0.5625,,,
0,1399,,0.65625,,,
0,1449,,0.40625,,,
0,1499,,0.65625,,,
0,1549,,0.5625,,,
0,1599,,0.6875,,,
0,1649,,0.65625,,,
0,1699,,0.625,,,
0,1749,,0.5625,,,
0,1799,,0.5625,,,
0,1849,,0.8125,,,
0,1899,,0.65625,,,
0,1949,,0.5625,,,
0,1999,,0.65625,,,
0,2049,,0.625,,,
0,2099,,0.59375,,,
0,2149,,0.875,,,
0,2199,,0.75,,,
0,2249,,0.53125,,,
0,2299,,0.75,,,
0,2349,,0.71875,,,
0,2399,,0.78125,,,
0,2449,,0.59375,,,
0,2499,,0.71875,,,
0,2549,,0.65625,,,
0,2599,,0.46875,,,
0,2649,,0.625,,,
0,2699,,0.59375,,,
0,2749,,0.71875,,,
0,2799,,0.6875,,,
0,2849,,0.71875,,,
0,2899,,0.625,,,
0,2949,,0.5625,,,
0,2999,,0.9375,,,
0,3049,,0.6875,,,
0,3099,,0.6875,,,
0,3149,,0.59375,,,
0,3199,,0.65625,,,
0,3249,,0.75,,,
0,3299,,0.71875,,,
0,3349,,0.71875,,,
0,3399,,0.6875,,,
0,3449,,0.75,,,
0,3499,,0.625,,,
0,3549,,0.75,,,
0,3599,,0.5625,,,
0,3649,,0.46875,,,
0,3699,,0.6875,,,
0,3749,,0.65625,,,
0,3799,,0.65625,,,
0,3849,,0.71875,,,
0,3899,,0.65625,,,
0,3949,,0.84375,,,
0,3999,,0.8125,,,
0,4049,,0.59375,,,
0,4099,,0.5,,,
0,4149,,0.59375,,,
0,4199,,0.875,,,
0,4249,,0.75,,,
0,4299,,0.65625,,,
0,4349,,0.75,,,
0,4399,,0.6875,,,
0,4449,,0.75,,,
0,4499,,0.625,,,
0,4549,,0.65625,,,
0,4599,,0.53125,,,
0,4649,,0.75,,,
0,4699,,0.78125,,,
0,4749,,0.625,,,
0,4799,,0.75,,,
0,4849,,0.65625,,,
0,4899,,0.75,,,
0,4949,,0.75,,,
0,4999,,0.71875,,,
0,5049,,0.75,,,
0,5099,,0.5625,,,
0,5149,,0.625,,,
0,5199,,0.625,,,
0,5249,,0.65625,,,
0,5299,,0.65625,,,
0,5349,,0.75,,,
0,5399,,0.65625,,,
0,5449,,0.65625,,,
0,5499,,0.78125,,,
0,5549,,0.53125,,,
0,5599,,0.8125,,,
0,5649,,0.6875,,,
0,5699,,0.6875,,,
0,5749,,0.71875,,,
0,5799,,0.78125,,,
0,5849,,0.8125,,,
0,5899,,0.625,,,
0,5949,,0.75,,,
0,5999,,0.71875,,,
0,6049,,0.75,,,
0,6099,,0.59375,,,
0,6149,,0.65625,,,
0,6199,,0.71875,,,
0,6249,,0.75,,,
0,6299,,0.8125,,,
0,6349,,0.71875,,,
0,6399,,0.625,,,
0,6449,,0.625,,,
0,6499,,0.78125,,,
0,6549,,0.6875,,,
0,6599,,0.71875,,,
0,6649,,0.75,,,
0,6699,,0.71875,,,
0,6749,,0.71875,,,
0,6799,,0.71875,,,
0,6849,,0.6875,,,
0,6899,,0.6875,,,
0,6949,,0.71875,,,
0,6999,,0.59375,,,
0,7049,,0.65625,,,
0,7099,,0.71875,,,
0,7149,,0.75,,,
0,7199,,0.78125,,,
0,7249,,0.6875,,,
0,7299,,0.6875,,,
0,7349,,0.71875,,,
0,7399,,0.6875,,,
0,7449,,0.78125,,,
0,7499,,0.71875,,,
0,7549,,0.78125,,,
0,7599,,0.59375,,,
0,7649,,0.6875,,,
0,7699,,0.71875,,,
0,7749,,0.5625,,,
0,7799,,0.65625,,,
0,7849,,0.75,,,
0,7899,,0.75,,,
0,7949,,0.84375,,,
0,7999,,0.78125,,,
0,8049,,0.71875,,,
0,8099,,0.5,,,
0,8149,,0.75,,,
0,8199,,0.65625,,,
0,8249,,0.84375,,,
0,8299,,0.6875,,,
0,8349,,0.53125,,,
0,8399,,0.8125,,,
0,8449,,0.78125,,,
0,8499,,0.71875,,,
0,8549,,0.71875,,,
0,8599,,0.59375,,,
0,8649,,0.6875,,,
0,8699,,0.71875,,,
0,8749,,0.8125,,,
0,8799,,0.71875,,,
0,8849,,0.5,,,
0,8899,,0.84375,,,
0,8949,,0.84375,,,
0,8999,,0.71875,,,
0,9049,,0.53125,,,
0,9099,,0.625,,,
0,9149,,0.6875,,,
0,9199,,0.59375,,,
0,9249,,0.71875,,,
0,9299,,0.78125,,,
0,9349,,0.71875,,,
0,9399,,0.75,,,
0,9449,,0.84375,,,
0,9499,,0.8125,,,
0,9549,,0.65625,,,
0,9599,,0.75,,,
0,9649,,0.78125,,,
0,9699,,0.5,,,
0,9749,,0.625,,,
0,9799,,0.65625,,,
0,9849,,0.71875,,,
0,9899,,0.75,,,
0,9949,,0.59375,,,
0,9999,,0.5625,,,
0,10049,,0.625,,,
0,10099,,0.65625,,,
0,10149,,0.6875,,,
0,10199,,0.78125,,,
0,10249,,0.625,,,
0,10299,,0.65625,,,
0,10349,,0.71875,,,
0,10399,,0.65625,,,
0,10449,,0.5625,,,
0,10499,,0.65625,,,
0,10549,,0.5,,,
0,10599,,0.5,,,
0,10649,,0.71875,,,
0,10699,,0.78125,,,
0,10749,,0.78125,,,
0,10799,,0.625,,,
0,10849,,0.75,,,
0,10899,,0.875,,,
0,10949,,0.71875,,,
0,10999,,0.65625,,,
0,11049,,0.71875,,,
0,11099,,0.78125,,,
0,11149,,0.75,,,
0,11199,,0.59375,,,
0,11249,,0.625,,,
0,11299,,0.5625,,,
0,11349,,0.78125,,,
0,11399,,0.78125,,,
0,11449,,0.6875,,,
0,11499,,0.6875,,,
0,11549,,0.65625,,,
0,11599,,0.84375,,,
0,11649,,0.875,,,
0,11699,,0.59375,,,
0,11749,,0.625,,,
0,11799,,0.71875,,,
0,11849,,0.75,,,
0,11899,,0.78125,,,
0,11949,,0.65625,,,
0,11999,,0.71875,,,
0,12049,,0.875,,,
0,12099,,0.65625,,,
0,12149,,0.78125,,,
0,12199,,0.65625,,,
0,12249,,0.5625,,,
0,12299,,0.65625,,,
0,12349,,0.6875,,,
0,12399,,0.75,,,
0,12449,,0.6875,,,
0,12499,,0.6875,,,
0,12549,,0.8125,,,
0,12599,,0.5625,,,
0,12649,,0.71875,,,
0,12699,,0.625,,,
0,12749,,0.78125,,,
0,12799,,0.65625,,,
0,12849,,0.6875,,,
0,12899,,0.59375,,,
0,12949,,0.6875,,,
0,12999,,0.65625,,,
0,13049,,0.75,,,
0,13099,,0.65625,,,
0,13149,,0.625,,,
0,13199,,0.6875,,,
0,13249,,0.71875,,,
0,13299,,0.65625,,,
0,13349,,0.65625,,,
0,13399,,0.65625,,,
0,13449,,0.75,,,
0,13499,,0.65625,,,
0,13549,,0.53125,,,
0,13599,,0.625,,,
0,13649,,0.8125,,,
0,13699,,0.5625,,,
0,13749,,0.65625,,,
0,13799,,0.65625,,,
0,13849,,0.78125,,,
0,13899,,0.8125,,,
0,13949,,0.59375,,,
0,13999,,0.6875,,,
0,14049,,0.78125,,,
0,14099,,0.625,,,
0,14149,,0.78125,,,
0,14199,,0.65625,,,
0,14249,,0.75,,,
0,14299,,0.6875,,,
0,14349,,0.71875,,,
0,14368,,,,0.7032310366630554,0.7079447507858276
0,14368,0.6810275316238403,,0.7672172784805298,,
1,14399,,0.71875,,,
1,14449,,0.71875,,,
1,14499,,0.75,,,
1,14549,,0.75,,,
1,14599,,0.59375,,,
1,14649,,0.59375,,,
1,14699,,0.6875,,,
1,14749,,0.65625,,,
1,14799,,0.75,,,
1,14849,,0.75,,,
1,14899,,0.625,,,
1,14949,,0.8125,,,
1,14999,,0.53125,,,
1,15049,,0.53125,,,
1,15099,,0.75,,,
1,15149,,0.6875,,,
1,15199,,0.75,,,
1,15249,,0.75,,,
1,15299,,0.75,,,
1,15349,,0.6875,,,
1,15399,,0.6875,,,
1,15449,,0.75,,,
1,15499,,0.5625,,,
1,15549,,0.59375,,,
1,15599,,0.75,,,
1,15649,,0.71875,,,
1,15699,,0.65625,,,
1,15749,,0.65625,,,
1,15799,,0.71875,,,
1,15849,,0.75,,,
1,15899,,0.78125,,,
1,15949,,0.84375,,,
1,15999,,0.71875,,,
1,16049,,0.53125,,,
1,16099,,0.75,,,
1,16149,,0.8125,,,
1,16199,,0.78125,,,
1,16249,,0.59375,,,
1,16299,,0.75,,,
1,16349,,0.75,,,
1,16399,,0.71875,,,
1,16449,,0.6875,,,
1,16499,,0.71875,,,
1,16549,,0.75,,,
1,16599,,0.8125,,,
1,16649,,0.59375,,,
1,16699,,0.78125,,,
1,16749,,0.78125,,,
1,16799,,0.75,,,
1,16849,,0.625,,,
1,16899,,0.65625,,,
1,16949,,0.75,,,
1,16999,,0.6875,,,
1,17049,,0.6875,,,
1,17099,,0.78125,,,
1,17149,,0.65625,,,
1,17199,,0.71875,,,
1,17249,,0.84375,,,
1,17299,,0.5625,,,
1,17349,,0.6875,,,
1,17399,,0.8125,,,
1,17449,,0.75,,,
1,17499,,0.71875,,,
1,17549,,0.78125,,,
1,17599,,0.6875,,,
1,17649,,0.75,,,
1,17699,,0.625,,,
1,17749,,0.59375,,,
1,17799,,0.59375,,,
1,17849,,0.90625,,,
1,17899,,0.75,,,
1,17949,,0.75,,,
1,17999,,0.75,,,
1,18049,,0.65625,,,
1,18099,,0.59375,,,
1,18149,,0.75,,,
1,18199,,0.78125,,,
